,sentence,subject_entity,object_entity,label,file_name,sent_idx,id
1198,"신기조산대는 장대하고 고준(高峻)한 대산맥의 형상을 지니는데, 제3기(第三紀) 이래의 새로운 지질시대의 조산운동에 의해 형성되었다.","{'word': '신기조산대', 'start_idx': 2650, 'end_idx': 2654, 'type': 'RES'}","{'word': '새로운 지질시대의 조산운동', 'start_idx': 2698, 'end_idx': 2711, 'type': 'PHE'}",res:influence,"('땅.txt', 'aJZ4NFWMqdSfGySplZ_qrWCVV7zG-_.txt.ann.json')",36,1198
1199,"화산대(火山帶)·지진대에 해당되는 곳도 많으며, 오늘에 이르러서도 지반(地盤)의 승강(昇降), 지진단층 같은 지변(地變)이 그치지 않는 지대이다.","{'word': '승강', 'start_idx': 2769, 'end_idx': 2770, 'type': 'PHE'}","{'word': '지변', 'start_idx': 2785, 'end_idx': 2786, 'type': 'PHE'}",phe:parent_con,"('땅.txt', 'aJZ4NFWMqdSfGySplZ_qrWCVV7zG-_.txt.ann.json')",37,1199
1200,"즉, 신기조산대에는 지중해 연안에서 시작하여 동쪽으로 아펜니노·스위스알프스·카르파티아알프스·카프카스·힌두쿠시·히말라야 산맥 등을 거쳐 남쪽으로 안다만 제도(諸島)에 이르고, 다시 그 남단에서 동전(東轉)하여 대(大)순다·소(小)순다 열도에서부터 반다 제도에 이르는 유라시아 남변(南邊) 조산대와 일본 열도에서 타이완·필리핀·뉴기니·뉴질랜드·그레이엄랜드·안데스 산맥·코르디예라·알류샨 열도·캄차카·쿠릴 열도를 연결하는 환태평양(環太平洋) 조산대 등 잘 알려진 조산대가 두 개 있다.","{'word': '환태평양(環太平洋) 조산대', 'start_idx': 3039, 'end_idx': 3052, 'type': 'RES'}","{'word': '신기조산대', 'start_idx': 2809, 'end_idx': 2813, 'type': 'RES'}",res:parent_con,"('땅.txt', 'aJZ4NFWMqdSfGySplZ_qrWCVV7zG-_.txt.ann.json')",38,1200
1201,"이 두 계열의 신기조산대는 화산의 발달, 특히 활동성화산의 발달과 빈번한 지진의 발생, 해구(海溝) 또는 지향사(地向斜)의 병주(?走)라는 점에서 안정지괴나 중간성지괴와 다른 특색을 지니고 있다.","{'word': '신기조산대', 'start_idx': 3083, 'end_idx': 3087, 'type': 'RES'}","{'word': '빈번한 지진의 발생', 'start_idx': 3112, 'end_idx': 3121, 'type': 'PHE'}",res:feature,"('땅.txt', 'aJZ4NFWMqdSfGySplZ_qrWCVV7zG-_.txt.ann.json')",39,1201
1202,"장대(長大)하고 일정한 방향으로, 흔히 호선(弧線)을 그으며 연결되는 많은 산맥·저지대, 그리고 그 사이에 끼이는 해구(海溝) 등의 지형적 특색을 지니고 있다.","{'word': '산맥·저지대', 'start_idx': 3227, 'end_idx': 3232, 'type': 'RES'}","{'word': '장대', 'start_idx': 3185, 'end_idx': 3186, 'type': 'POH'}",res:feature,"('땅.txt', 'aJZ4NFWMqdSfGySplZ_qrWCVV7zG-_.txt.ann.json')",40,1202
1203,또 호상(弧狀)의 산맥들이 서로 접할 때는 꽃잎을 포개놓은 듯한 양상을 나타내는 일이 많다.,"{'word': '산맥', 'start_idx': 3285, 'end_idx': 3286, 'type': 'RES'}","{'word': '호상', 'start_idx': 3277, 'end_idx': 3278, 'type': 'POH'}",res:feature,"('땅.txt', 'aJZ4NFWMqdSfGySplZ_qrWCVV7zG-_.txt.ann.json')",41,1203
1204,"안정육괴·중간성육괴·신기조산대가 형성하는 산지를 육지의 골격구조라고 한다면, 그 사이사이 또는 연변에 전개되는 평원·평지는 그 골격에 붙은 살이라고 할 수 있다.","{'word': '산지', 'start_idx': 3350, 'end_idx': 3351, 'type': 'RES'}","{'word': '육지의 골격구조', 'start_idx': 3354, 'end_idx': 3361, 'type': 'RES'}",res:alter_name,"('땅.txt', 'aJZ4NFWMqdSfGySplZ_qrWCVV7zG-_.txt.ann.json')",42,1204
1205,하늘은 종종 사람이 땅에서 위로 올려다볼 때 보이는 곳으로 정의된다.,"{'word': '하늘', 'start_idx': 0, 'end_idx': 1, 'type': 'RES'}","{'word': '땅', 'start_idx': 11, 'end_idx': 11, 'type': 'RES'}",no_relation,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",0,1205
1206,"비록 거의 모든 사람들이 하늘을 봐 왔지만, 하늘은 정확하게 정의되기 어렵다. '하늘'의 개념은 지구의 땅 위에서 적용되기 때문에, 지평선 위의 대기, 또는 행성과 행성 위에 붙어있는 물체들의 보이는 표면 위쪽을 의미하는 것으로 일반화될 수 있다.","{'word': '하늘', 'start_idx': 53, 'end_idx': 54, 'type': 'RES'}","{'word': '지구', 'start_idx': 93, 'end_idx': 94, 'type': 'RES'}",no_relation,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",1,1206
1207,하늘은 행성의 표면에서 위로 볼 때도 보인다.,"{'word': '하늘', 'start_idx': 178, 'end_idx': 179, 'type': 'RES'}","{'word': '행성의 표면', 'start_idx': 182, 'end_idx': 187, 'type': 'LOC'}",no_relation,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",2,1207
1208,하늘은 또한 가끔은 행성의 대기의 더 짙은 기체 영역으로 정의되기도 한다.,"{'word': '행성의 대기', 'start_idx': 215, 'end_idx': 220, 'type': 'RES'}","{'word': '기체 영역', 'start_idx': 228, 'end_idx': 232, 'type': 'RES'}",res:feature,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",3,1208
1209,하늘의 색은 확산 일사의 결과이다.,"{'word': '하늘의 색', 'start_idx': 246, 'end_idx': 250, 'type': 'PHE'}","{'word': '확산 일사', 'start_idx': 253, 'end_idx': 257, 'type': 'PHE'}",phe:influence,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",4,1209
1210,"양지 바른 날에 지구의 하늘은 보통 파란색의 그래디언트 - (레일리 산란으로 인해) 천정(天頂)에서는 어둡고, 지평선 근처에서는 밝은 - 로 보인다.","{'word': '하늘', 'start_idx': 279, 'end_idx': 280, 'type': 'RES'}","{'word': '레일리 산란', 'start_idx': 300, 'end_idx': 305, 'type': 'PHE'}",res:influence,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",5,1210
1211,"하늘의 색은 일출과 일몰 동안에는 주황색과 붉은색으로 바뀌고, 밤에는 검은색이 된다.","{'word': '일출', 'start_idx': 357, 'end_idx': 358, 'type': 'PHE'}","{'word': '주황색', 'start_idx': 369, 'end_idx': 371, 'type': 'POH'}",phe:feature,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",6,1211
1212,"낮 동안에는 하늘에 해가 보이고, 그렇지 않으면 구름으로 덮여있다.","{'word': '해', 'start_idx': 409, 'end_idx': 409, 'type': 'RES'}","{'word': '구름', 'start_idx': 425, 'end_idx': 426, 'type': 'RES'}",no_relation,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",7,1212
1213,밤 (그리고 어느 정도는 낮 동안까지) 동안에는 하늘에 달과 별들이 보인다.,"{'word': '밤', 'start_idx': 436, 'end_idx': 436, 'type': 'RES'}","{'word': '하늘', 'start_idx': 463, 'end_idx': 464, 'type': 'RES'}",no_relation,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",8,1213
1214,"하늘에 보이는 몇몇 자연적인 현상들에는 구름, 무지개, 오로라가 있다.","{'word': '자연적인 현상', 'start_idx': 490, 'end_idx': 496, 'type': 'PHE'}","{'word': '구름', 'start_idx': 501, 'end_idx': 502, 'type': 'PHE'}",phe:parent_con,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",9,1214
1215,번개도 폭풍이 치는 동안 하늘에 보인다고 할 수 있다.,"{'word': '번개', 'start_idx': 519, 'end_idx': 520, 'type': 'PHE'}","{'word': '하늘', 'start_idx': 533, 'end_idx': 534, 'type': 'RES'}",no_relation,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",10,1215
1216,하늘이 파란 이유는 바로 빛의 산란 때문이다 태양빛이 대기 중을 통과하면서 짧은 파장의 빛이 더 많이 산란되는데 푸른색을 띠는 바로 이 짧은 파장의 빛 때문에 하늘이 파랗게 보이는 것이다.,"{'word': '짧은 파장의 빛', 'start_idx': 680, 'end_idx': 687, 'type': 'RES'}","{'word': '태양빛', 'start_idx': 663, 'end_idx': 665, 'type': 'RES'}",res:parent_con,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",12,1216
1217,"천문학의 영역에서, 하늘은 또한 천구(天球)라고 불리기도 한다.","{'word': '하늘', 'start_idx': 755, 'end_idx': 756, 'type': 'RES'}","{'word': '천구', 'start_idx': 762, 'end_idx': 763, 'type': 'RES'}",res:alter_name,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",13,1217
1218,천구는 별자리라고 불리는 구역으로 나뉜다.,"{'word': '별자리', 'start_idx': 826, 'end_idx': 828, 'type': 'RES'}","{'word': '천구', 'start_idx': 822, 'end_idx': 823, 'type': 'RES'}",res:parent_con,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",15,1218
1219,많은 문화권에서 하늘을 천국과 다양한 신들의 보금자리 라고 믿으면서 지구의 하늘에 강한 종교적인 특성을 부여했다.,"{'word': '하늘', 'start_idx': 888, 'end_idx': 889, 'type': 'RES'}","{'word': '종교적', 'start_idx': 895, 'end_idx': 897, 'type': 'PHE'}",res:influence,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",16,1219
1220,"몇몇 종교와 미술사가들, 특히 기독교를 믿는 사람들은, 천국과 하늘 사이의 연관은 떨어져 있는 비슷한 그림들에 그려진 다른 장소들이 있는 중세의 미술로 인해 발생했다. ""별천지""인 천국은 보통 (더 중요한 존재로) 지상 세계의 위에 그려지고 구름을 이용해 분리된다.","{'word': '별천지', 'start_idx': 1005, 'end_idx': 1007, 'type': 'RES'}","{'word': '지상 세계의 위', 'start_idx': 1030, 'end_idx': 1037, 'type': 'LOC'}",res:location,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",17,1220
1221,"몇몇 종교와 미술사가들, 특히 기독교를 믿는 사람들은, 천국과 하늘 사이의 연관은 떨어져 있는 비슷한 그림들에 그려진 다른 장소들이 있는 중세의 미술로 인해 발생했다. ""별천지""인 천국은 보통 (더 중요한 존재로) 지상 세계의 위에 그려지고 구름을 이용해 분리된다.","{'word': '중세', 'start_idx': 987, 'end_idx': 988, 'type': 'DAT'}","{'word': '하늘', 'start_idx': 945, 'end_idx': 946, 'type': 'RES'}",no_relation,"('하늘.txt', 'akC.Hl84YqSLt5VqDLOFIyComK1q-__.txt.ann.json')",17,1221
1222,"가뭄은 “가물다”에서 파생한 명사로 수개월, 수년에 걸쳐 물 공급이 부족한 시기를 일컫는다.","{'word': '가뭄', 'start_idx': 0, 'end_idx': 1, 'type': 'PHE'}","{'word': '물 공급', 'start_idx': 32, 'end_idx': 35, 'type': 'PHE'}",phe:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",0,1222
1223,"가물, 한발(旱魃), 한재(旱災)라고도 한다.","{'word': '가물', 'start_idx': 52, 'end_idx': 53, 'type': 'PHE'}","{'word': '한재', 'start_idx': 64, 'end_idx': 65, 'type': 'PHE'}",phe:alter_name,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",1,1223
1224,일반적으로 평균 이하의 강수량이 지속적으로 보이는 지역에서 이 현상이 나타난다.,"{'word': '지역', 'start_idx': 106, 'end_idx': 107, 'type': 'PHE'}","{'word': '평균 이하의 강수량', 'start_idx': 84, 'end_idx': 93, 'type': 'PHE'}",phe:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",2,1224
1225,"가뭄은 여러가지 기준에 의해 정의되며, 크게 기상학적, 기후학적, 수문학적, 농업적, 사회경제적 가뭄으로 분류할 수 있다.","{'word': '가뭄', 'start_idx': 123, 'end_idx': 124, 'type': 'PHE'}","{'word': '사회경제적 가뭄', 'start_idx': 171, 'end_idx': 178, 'type': 'PHE'}",phe:parent_con,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",3,1225
1226,가뭄이 여러 해에 걸쳐 존속할 수도 있지만 짧고 강한 가뭄이 상당한 피해를 가져올 수 있고 지역 경제에 해를 미칠 수 있다.,"{'word': '지역 경제', 'start_idx': 278, 'end_idx': 282, 'type': 'RES'}","{'word': '짧고 강한 가뭄', 'start_idx': 251, 'end_idx': 258, 'type': 'PHE'}",res:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",5,1226
1227,"유엔에 따르면 우크라이나의 비옥한 땅은 해마다 가뭄, 산림 개척, 기후 불안정이라는 요인 때문에 잃고 있다고 한다.","{'word': '비옥한 땅', 'start_idx': 312, 'end_idx': 316, 'type': 'RES'}","{'word': '산림 개척', 'start_idx': 327, 'end_idx': 331, 'type': 'RES'}",res:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",6,1227
1228,가뭄을 이해할 때 가장 주의해야 하는 것은 물부족과의 구별이다.,"{'word': '가뭄', 'start_idx': 362, 'end_idx': 363, 'type': 'PHE'}","{'word': '물부족', 'start_idx': 386, 'end_idx': 388, 'type': 'PHE'}",no_relation,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",7,1228
1229,사막에서는 물부족은 있되 가뭄은 없다.,"{'word': '사막', 'start_idx': 442, 'end_idx': 443, 'type': 'RES'}","{'word': '물부족', 'start_idx': 448, 'end_idx': 450, 'type': 'PHE'}",res:feature,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",9,1229
1230,가뭄은 근본적으로 강수량이 평균보다 부족하여 생긴다.,"{'word': '가뭄', 'start_idx': 512, 'end_idx': 513, 'type': 'RES'}","{'word': '강수량', 'start_idx': 522, 'end_idx': 524, 'type': 'PHE'}",res:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",11,1230
1231,수증기는 대륙에서 부는 건조한 바람이 해양쪽에서 부는 습한 바람보다 더 빈번하거나 강할 때에 적어진다.,"{'word': '바람', 'start_idx': 609, 'end_idx': 610, 'type': 'PHE'}","{'word': '수증기', 'start_idx': 592, 'end_idx': 594, 'type': 'RES'}",no_relation,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",13,1231
1232,"수증기를 응결시키는 강수 유발 기구는 찬 공기와의 접촉, 산맥에 부딪히는 대기의 강제 상승, 대류에 의한 강제상승 등 세 가지로 구분 되는데 이 중 하나라도 충분하면 강수가 형성되지만 그렇지 못하면 강수가 형성되지 않는다.","{'word': '찬 공기와의 접촉', 'start_idx': 671, 'end_idx': 679, 'type': 'PHE'}","{'word': '강수 유발 기구', 'start_idx': 661, 'end_idx': 668, 'type': 'PHE'}",phe:parent_con,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",14,1232
1233,최근 기후 변화로 인한 강수량과 강수 유형의 변화는 가뭄과 같은 극한 상황의 발생가능성을 증대시키고 있다.,"{'word': '극한 상황의 발생가능성', 'start_idx': 852, 'end_idx': 863, 'type': 'PHE'}","{'word': '기후 변화', 'start_idx': 819, 'end_idx': 823, 'type': 'PHE'}",phe:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",16,1233
1234,최근 기후 변화로 인한 강수량과 강수 유형의 변화는 가뭄과 같은 극한 상황의 발생가능성을 증대시키고 있다.,"{'word': '강수 유형의 변화', 'start_idx': 834, 'end_idx': 842, 'type': 'LOC'}","{'word': '강수량', 'start_idx': 829, 'end_idx': 831, 'type': 'LOC'}",no_relation,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",16,1234
1235,우리나라의 경우는 강수의 계절적 변동이 심해 강수가 내리지 않는 계절에는 심각한 물부족을 겪기도 한다.,"{'word': '물부족', 'start_idx': 921, 'end_idx': 923, 'type': 'PHE'}","{'word': '강수', 'start_idx': 901, 'end_idx': 902, 'type': 'PHE'}",phe:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",17,1235
1236,"산맥을 타고 올라가는 기류가 충분한 습기를 함유하지 못할 때, 그리고 일사량이 부족하여 대류가 형성되지 않을 때, 일사량은 충분하나 대기층이 안정하여 대류가 형성되지 않을 때 비는 오지 않으니 이것이 가뭄의 원인이 된다.","{'word': '가뭄', 'start_idx': 1079, 'end_idx': 1080, 'type': 'PHE'}","{'word': '대류', 'start_idx': 1051, 'end_idx': 1052, 'type': 'PHE'}",phe:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",19,1236
1237,"산림벌채나 가축의 과다방목이 가뭄을 초래한다는 설도 있으나, 인정하기 어렵다.","{'word': '산림벌채', 'start_idx': 1139, 'end_idx': 1142, 'type': 'PHE'}","{'word': '가뭄', 'start_idx': 1155, 'end_idx': 1156, 'type': 'PHE'}",no_relation,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",21,1237
1238,강수는 대규모 기류 흐름에 의해 결정되기 때문이다.,"{'word': '강수', 'start_idx': 1183, 'end_idx': 1184, 'type': 'PHE'}","{'word': '대규모 기류 흐름', 'start_idx': 1187, 'end_idx': 1195, 'type': 'PHE'}",phe:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",22,1238
1239,한반도 전체에 산림이 없어진다 해도 이 지역에 부는 몬순은 중국 대륙의 가열의 연향을 가장 크게 받기 때문에 강수량에 큰 변화가 없을 것이다.,"{'word': '몬순', 'start_idx': 1241, 'end_idx': 1242, 'type': 'PHE'}","{'word': '중국 대륙의 가열', 'start_idx': 1245, 'end_idx': 1253, 'type': 'PHE'}",phe:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",23,1239
1240,이를테면 생계형 농부는 대체 식량 원천이 없기 때문에 가뭄이 일어나는 동안에는 이주할 가능성이 있다.,"{'word': '생계형 농부', 'start_idx': 1315, 'end_idx': 1320, 'type': 'IDV'}","{'word': '식량', 'start_idx': 1326, 'end_idx': 1327, 'type': 'POH'}",idv:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",25,1240
1241,가뭄은 물의 품질을 떨어트리는 영향을 미치기도 한다.,"{'word': '물의 품질', 'start_idx': 1371, 'end_idx': 1375, 'type': 'RES'}","{'word': '가뭄', 'start_idx': 1367, 'end_idx': 1368, 'type': 'PHE'}",res:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",26,1241
1242,왜냐하면 물의 흐름이 떨어지면 오염물의 희석을 감소시키고 기존의 물 원천의 오염을 증가시키기 때문이다.,"{'word': '오염물의 희석', 'start_idx': 1414, 'end_idx': 1420, 'type': 'PHE'}","{'word': '물의 흐름', 'start_idx': 1402, 'end_idx': 1406, 'type': 'PHE'}",phe:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",27,1242
1243,가뭄이 지속적으로 일어나면 그 주변의 조건도 점점 나빠지며 지역 인구에 미치는 충격 또한 점점 커진다.,"{'word': '지역 인구', 'start_idx': 1488, 'end_idx': 1492, 'type': 'IDV'}","{'word': '가뭄', 'start_idx': 1455, 'end_idx': 1456, 'type': 'PHE'}",idv:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",28,1243
1244,"가뭄의 대책으로는 댐과 저수지의 건설, 지하수의 개발 등을 통해 물의 공급량을 늘리는 방법과 재활용과 절약 등을 통해 물의 수요량을 줄이는 방법도 있다.","{'word': '물의 수요량', 'start_idx': 1624, 'end_idx': 1629, 'type': 'RES'}","{'word': '재활용', 'start_idx': 1610, 'end_idx': 1612, 'type': 'RES'}",res:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",30,1244
1245,"가뭄의 대책으로는 댐과 저수지의 건설, 지하수의 개발 등을 통해 물의 공급량을 늘리는 방법과 재활용과 절약 등을 통해 물의 수요량을 줄이는 방법도 있다.","{'word': '가뭄', 'start_idx': 1558, 'end_idx': 1559, 'type': 'PHE'}","{'word': '댐과 저수지', 'start_idx': 1568, 'end_idx': 1573, 'type': 'RES'}",phe:influence,"('가뭄.txt', 'ae9d1ySz6pHNRLWP9vdguV3oZwpy-__.txt.ann.json')",30,1245
1246,호수(湖水)는 땅으로 둘러싸인 물을 말한다.,"{'word': '호수', 'start_idx': 0, 'end_idx': 1, 'type': 'RES'}","{'word': '물', 'start_idx': 17, 'end_idx': 17, 'type': 'RES'}",res:parent_con,"('호수.txt', 'aDbt9Ab_qn09raDBmKFmzcc4Zlfe-__.txt.ann.json')",0,1246
1247,"대부분 북반구의 고위도 지방에 분포하며, 대개 염도가 낮은 민물이다.","{'word': '민물', 'start_idx': 58, 'end_idx': 59, 'type': 'RES'}","{'word': '염도', 'start_idx': 51, 'end_idx': 52, 'type': 'POH'}",no_relation,"('호수.txt', 'aDbt9Ab_qn09raDBmKFmzcc4Zlfe-__.txt.ann.json')",1,1247
1248,대부분 말라 있다가 우기에만 물이 고이는 오스트레일리아의 에어 호와 같은 종류도 있다.,"{'word': '에어 호', 'start_idx': 96, 'end_idx': 99, 'type': 'RES'}","{'word': '오스트레일리아', 'start_idx': 87, 'end_idx': 93, 'type': 'LOC'}",res:location,"('호수.txt', 'aDbt9Ab_qn09raDBmKFmzcc4Zlfe-__.txt.ann.json')",2,1248
1249,댐이나 저수지를 만들면서 이루어진 인공적 호수도 많다.,"{'word': '인공적 호수', 'start_idx': 132, 'end_idx': 137, 'type': 'RES'}","{'word': '저수지', 'start_idx': 117, 'end_idx': 119, 'type': 'RES'}",res:influence,"('호수.txt', 'aDbt9Ab_qn09raDBmKFmzcc4Zlfe-__.txt.ann.json')",3,1249
1250,수질 기준을 따지는 지표는 여러 가지가 있다.,"{'word': '수질 기준', 'start_idx': 161, 'end_idx': 165, 'type': 'RES'}","{'word': '지표', 'start_idx': 172, 'end_idx': 173, 'type': 'POH'}",no_relation,"('호수.txt', 'aDbt9Ab_qn09raDBmKFmzcc4Zlfe-__.txt.ann.json')",5,1250
1251,호수는 수심이 얕을수록 조류 번식이 많이 일어날 확률이 높다.,"{'word': '호수', 'start_idx': 301, 'end_idx': 302, 'type': 'RES'}","{'word': '조류 번식', 'start_idx': 314, 'end_idx': 318, 'type': 'PHE'}",res:feature,"('호수.txt', 'aDbt9Ab_qn09raDBmKFmzcc4Zlfe-__.txt.ann.json')",8,1251
1252,깊은 호수에서는 봄 가을에 물이 수직운동을 하여 침전물이 수중으로 떠오를 수 있기 때문에 수질이 나빠질 수 있다.,"{'word': '침전물', 'start_idx': 363, 'end_idx': 365, 'type': 'PHE'}","{'word': '수직운동', 'start_idx': 354, 'end_idx': 357, 'type': 'PHE'}",phe:influence,"('호수.txt', 'aDbt9Ab_qn09raDBmKFmzcc4Zlfe-__.txt.ann.json')",9,1252
1253,호수가 작으면 큰 호수에 비해 자정작용이 덜 이루어진다.,"{'word': '호수', 'start_idx': 400, 'end_idx': 401, 'type': 'RES'}","{'word': '자정작용', 'start_idx': 417, 'end_idx': 420, 'type': 'PHE'}",res:feature,"('호수.txt', 'aDbt9Ab_qn09raDBmKFmzcc4Zlfe-__.txt.ann.json')",10,1253
1254,부영양화는 정체성 수역의 상층부에서 일어나기 쉽다.,"{'word': '정체성 수역의 상층부', 'start_idx': 461, 'end_idx': 471, 'type': 'PHE'}","{'word': '부영양화', 'start_idx': 455, 'end_idx': 458, 'type': 'PHE'}",phe:feature,"('호수.txt', 'aDbt9Ab_qn09raDBmKFmzcc4Zlfe-__.txt.ann.json')",12,1254
1255,여름과 겨울에 수심에 따라 수온차이가 크기 때문에 층이 생기는 성층현상(정체현상)이 일어난다.,"{'word': '성층현상', 'start_idx': 519, 'end_idx': 522, 'type': 'PHE'}","{'word': '수온차이', 'start_idx': 499, 'end_idx': 502, 'type': 'PHE'}",phe:influence,"('호수.txt', 'aDbt9Ab_qn09raDBmKFmzcc4Zlfe-__.txt.ann.json')",13,1255
1256,여름철에는 수심의 중간쯤에서 취수하면 상대적으로 양질의 물을 얻을 수 있다.,"{'word': '수심의 중간', 'start_idx': 591, 'end_idx': 596, 'type': 'RES'}","{'word': '양질의 물', 'start_idx': 612, 'end_idx': 616, 'type': 'PHE'}",res:feature,"('호수.txt', 'aDbt9Ab_qn09raDBmKFmzcc4Zlfe-__.txt.ann.json')",15,1256
1257,암석(巖石)은 광물이나 조암 광물이 자연적으로 모여 이루어진 고체이다.,"{'word': '암석', 'start_idx': 0, 'end_idx': 1, 'type': 'RES'}","{'word': '巖石', 'start_idx': 3, 'end_idx': 4, 'type': 'RES'}",res:alter_name,"('암석.txt', 'asIiuTHvMFLdkd5__bIlptTR2MOG-__.txt.ann.json')",0,1257
1258,우리말로 돌 또는 바위(바위는 큰 돌을 이른다.)라고 한다.,"{'word': '바위', 'start_idx': 53, 'end_idx': 54, 'type': 'RES'}","{'word': '큰 돌', 'start_idx': 57, 'end_idx': 59, 'type': 'RES'}",res:alter_name,"('암석.txt', 'asIiuTHvMFLdkd5__bIlptTR2MOG-__.txt.ann.json')",1,1258
1259,한자어 암석(巖石)은 문자 그대로 바위와 돌이라는 뜻이다.,"{'word': '암석', 'start_idx': 78, 'end_idx': 79, 'type': 'RES'}","{'word': '巖石', 'start_idx': 81, 'end_idx': 82, 'type': 'RES'}",res:alter_name,"('암석.txt', 'asIiuTHvMFLdkd5__bIlptTR2MOG-__.txt.ann.json')",2,1259
1260,한자어 암석(巖石)은 문자 그대로 바위와 돌이라는 뜻이다.,"{'word': '암석', 'start_idx': 78, 'end_idx': 79, 'type': 'RES'}","{'word': '바위', 'start_idx': 93, 'end_idx': 94, 'type': 'RES'}",res:alter_name,"('암석.txt', 'asIiuTHvMFLdkd5__bIlptTR2MOG-__.txt.ann.json')",2,1260
1261,한자어 암석(巖石)은 문자 그대로 바위와 돌이라는 뜻이다.,"{'word': '암석', 'start_idx': 78, 'end_idx': 79, 'type': 'RES'}","{'word': '돌', 'start_idx': 97, 'end_idx': 97, 'type': 'RES'}",res:alter_name,"('암석.txt', 'asIiuTHvMFLdkd5__bIlptTR2MOG-__.txt.ann.json')",2,1261
1262,또한 지구의 지각은 암석으로 이루어져 있다.,"{'word': '암석', 'start_idx': 118, 'end_idx': 119, 'type': 'RES'}","{'word': '지구의 지각', 'start_idx': 110, 'end_idx': 115, 'type': 'RES'}",res:parent_con,"('암석.txt', 'asIiuTHvMFLdkd5__bIlptTR2MOG-__.txt.ann.json')",3,1262
